id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4772,15757867.0,Fiorentino,724.0,Spain,Female,24.0,5.0,0.0,2.0,1.0,0.0,116973.57,1.0
4773,15729582.0,Chukwueloka,587.0,Spain,Female,28.0,2.0,0.0,2.0,1.0,0.0,102021.39,0.0
4774,15616555.0,Chioke,826.0,France,Male,41.0,3.0,0.0,2.0,1.0,0.0,163830.64,0.0
4775,15799156.0,Ch'in,636.0,France,Male,36.0,6.0,127649.64,1.0,1.0,1.0,93769.89,0.0
4776,15654074.0,Chidiegwu,605.0,Germany,Female,26.0,6.0,119769.77,2.0,1.0,1.0,28797.32,0.0
4777,15605020.0,Chikezie,687.0,Spain,Male,38.0,2.0,0.0,2.0,1.0,0.0,131363.57,0.0
4778,15781689.0,Yermolayev,678.0,France,Female,33.0,1.0,0.0,2.0,1.0,1.0,140937.91,0.0
4779,15641359.0,Ozerova,564.0,Spain,Female,33.0,3.0,0.0,1.0,1.0,0.0,121525.48,1.0
4780,15728456.0,Chidiebele,727.0,France,Female,30.0,3.0,146050.97,1.0,1.0,0.0,182055.36,0.0
4781,15793049.0,Binder,656.0,Germany,Female,46.0,5.0,101231.77,1.0,0.0,1.0,138882.98,0.0
4782,15625247.0,Hsiao,562.0,France,Female,40.0,3.0,0.0,2.0,1.0,0.0,62989.99,0.0
4783,15795895.0,Brown,682.0,France,Male,43.0,5.0,0.0,2.0,1.0,0.0,141148.21,0.0
4784,15583392.0,Hsiao,644.0,France,Male,31.0,6.0,132412.38,1.0,1.0,1.0,73564.44,0.0
4785,15617454.0,Akubundu,639.0,France,Male,34.0,10.0,161757.87,1.0,0.0,0.0,4035.46,0.0
4786,15694879.0,Ch'ang,678.0,France,Male,27.0,6.0,0.0,2.0,1.0,0.0,159618.17,0.0
4787,15709639.0,Ts'ao,823.0,Spain,Female,48.0,3.0,0.0,2.0,1.0,1.0,142763.51,0.0
4788,15729087.0,Kao,646.0,Germany,Male,35.0,3.0,106011.59,2.0,1.0,0.0,143022.31,0.0
4789,15757569.0,T'ang,590.0,Germany,Male,37.0,3.0,124449.04,2.0,1.0,1.0,119890.86,0.0
4790,15747649.0,Hsieh,739.0,Germany,Male,29.0,3.0,85859.62,2.0,1.0,1.0,120853.85,0.0
4791,15611171.0,Hsing,528.0,France,Female,57.0,9.0,0.0,1.0,1.0,0.0,136886.86,1.0
4792,15747221.0,Kao,619.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,115566.57,0.0
4793,15678058.0,P'eng,753.0,France,Female,42.0,6.0,0.0,2.0,1.0,1.0,141180.66,0.0
4794,15752631.0,Padovesi,754.0,Spain,Female,29.0,8.0,0.0,2.0,0.0,0.0,180595.02,0.0
4795,15690743.0,DeRose,579.0,France,Male,31.0,8.0,116099.82,1.0,0.0,1.0,114522.68,0.0
4796,15698902.0,Tuan,738.0,France,Male,27.0,2.0,129974.79,2.0,1.0,1.0,169952.82,0.0
4797,15749679.0,Ejimofor,684.0,France,Male,43.0,7.0,0.0,2.0,1.0,1.0,161428.25,0.0
4798,15778838.0,Feng,707.0,France,Male,29.0,8.0,0.0,2.0,1.0,0.0,91829.17,0.0
4799,15653773.0,Tseng,673.0,Germany,Female,38.0,9.0,148045.45,1.0,1.0,0.0,25289.23,0.0
4800,15605918.0,Nnachetam,637.0,France,Male,46.0,9.0,0.0,1.0,0.0,0.0,143086.09,1.0
4801,15685329.0,Chia,497.0,France,Female,33.0,6.0,0.0,2.0,0.0,0.0,140765.57,0.0
4802,15704788.0,Onwumelu,709.0,Germany,Male,42.0,1.0,135703.59,1.0,1.0,0.0,53478.02,1.0
4803,15773338.0,Johnson,637.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,121798.53,0.0
4804,15793949.0,Fomin,678.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,0.0,81259.25,0.0
4805,15797960.0,Chinedum,758.0,Germany,Female,33.0,3.0,111375.32,1.0,1.0,0.0,105961.01,0.0
4806,15626795.0,Liao,639.0,Spain,Male,45.0,7.0,0.0,2.0,0.0,0.0,148087.88,0.0
4807,15775124.0,O'Brien,850.0,France,Female,35.0,7.0,125584.17,1.0,0.0,0.0,102655.31,0.0
4808,15603088.0,Rubeo,727.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,179655.87,0.0
4809,15592461.0,Ch'ang,738.0,Spain,Male,30.0,3.0,0.0,2.0,1.0,0.0,152097.02,0.0
4810,15776780.0,Oluchukwu,622.0,Spain,Female,37.0,4.0,0.0,2.0,1.0,0.0,144874.67,0.0
4811,15697574.0,Nnamutaezinwa,569.0,France,Female,48.0,5.0,0.0,2.0,1.0,0.0,131807.14,1.0
4812,15777076.0,Aksyonova,605.0,Spain,Female,31.0,10.0,0.0,1.0,1.0,1.0,175853.64,0.0
4813,15763613.0,Genovesi,603.0,Germany,Male,40.0,0.0,102540.61,1.0,1.0,1.0,102233.73,1.0
4814,15690744.0,Chidiebere,705.0,Spain,Male,40.0,7.0,0.0,1.0,1.0,0.0,161407.48,1.0
4815,15753880.0,Ukaegbunam,639.0,Germany,Female,33.0,8.0,69433.61,1.0,1.0,1.0,166677.54,0.0
4816,15621658.0,Ch'iu,587.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,68293.93,0.0
4817,15765300.0,Yobachi,711.0,France,Male,37.0,4.0,90218.9,1.0,0.0,1.0,96528.0,0.0
4818,15632793.0,Frewin,629.0,France,Female,28.0,0.0,0.0,2.0,1.0,0.0,100809.99,0.0
4819,15771728.0,Walker,591.0,Spain,Female,26.0,0.0,0.0,2.0,1.0,1.0,91346.03,0.0
4820,15679909.0,Ch'in,593.0,France,Female,51.0,8.0,0.0,1.0,0.0,1.0,95611.47,1.0
4821,15781347.0,Chiazagomekpere,678.0,Spain,Male,36.0,6.0,0.0,1.0,1.0,1.0,134790.74,0.0
4822,15643359.0,P'an,547.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,155870.79,0.0
4823,15676937.0,Obiajulu,743.0,Germany,Male,62.0,0.0,169445.4,2.0,1.0,1.0,128892.87,0.0
4824,15664808.0,Erskine,607.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,36249.76,0.0
4825,15658716.0,Chiazagomekpere,591.0,Spain,Female,62.0,2.0,0.0,2.0,1.0,1.0,173586.63,0.0
4826,15682472.0,Lucchesi,604.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,60905.51,0.0
4827,15621440.0,Ts'ui,704.0,Spain,Female,48.0,6.0,0.0,2.0,1.0,0.0,101693.73,0.0
4828,15696852.0,Maclean,669.0,France,Male,33.0,9.0,0.0,1.0,1.0,0.0,161971.42,0.0
4829,15786463.0,Okwudiliolisa,581.0,France,Male,51.0,3.0,0.0,2.0,1.0,1.0,82463.69,0.0
4830,15709643.0,Chijindum,539.0,France,Male,32.0,3.0,96471.2,1.0,1.0,0.0,129964.94,0.0
4831,15791114.0,Ch'ien,678.0,France,Female,43.0,1.0,0.0,2.0,1.0,1.0,69055.45,0.0
4832,15576352.0,Milani,743.0,Spain,Female,45.0,8.0,96252.98,1.0,1.0,1.0,142903.44,0.0
4833,15681446.0,Nwabugwu,704.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,84420.65,0.0
4834,15698522.0,McKay,644.0,France,Male,39.0,3.0,0.0,2.0,1.0,1.0,184399.76,0.0
4835,15806941.0,Chiedozie,682.0,France,Male,28.0,3.0,0.0,2.0,1.0,1.0,109614.57,0.0
4836,15695475.0,Ko,705.0,Germany,Female,36.0,9.0,106301.85,2.0,1.0,0.0,143980.28,0.0
4837,15690134.0,Nwebube,641.0,Spain,Male,32.0,5.0,0.0,1.0,1.0,0.0,132798.78,0.0
4838,15654296.0,Cattaneo,713.0,Spain,Female,42.0,3.0,99745.95,1.0,0.0,0.0,54726.43,0.0
4839,15639265.0,Nwebube,685.0,France,Male,34.0,8.0,0.0,2.0,1.0,1.0,86099.23,0.0
4840,15567855.0,P'eng,596.0,France,Male,29.0,10.0,0.0,2.0,1.0,1.0,121557.86,0.0
4841,15615456.0,Chibueze,738.0,France,Male,41.0,4.0,155973.88,1.0,1.0,0.0,138849.06,0.0
4842,15590011.0,Ts'ui,694.0,France,Male,37.0,3.0,148249.54,2.0,0.0,1.0,4798.12,0.0
4843,15790958.0,Chiekwugo,665.0,Germany,Male,38.0,5.0,171740.69,2.0,0.0,1.0,55207.88,0.0
4844,15581840.0,Ch'iu,637.0,Spain,Male,44.0,8.0,0.0,2.0,1.0,1.0,944.41,0.0
4845,15643670.0,Ch'en,750.0,France,Male,29.0,4.0,0.0,2.0,0.0,0.0,43943.09,0.0
4846,15778975.0,Okechukwu,656.0,Spain,Female,34.0,9.0,118633.08,1.0,1.0,0.0,131304.45,0.0
4847,15600462.0,Chukwuemeka,743.0,France,Female,28.0,3.0,0.0,2.0,1.0,1.0,79169.73,0.0
4848,15689412.0,Ibezimako,571.0,France,Male,32.0,2.0,0.0,1.0,0.0,1.0,161229.84,0.0
4849,15567486.0,Kao,735.0,Spain,Female,32.0,2.0,0.0,2.0,1.0,1.0,131312.39,0.0
4850,15617401.0,Lu,671.0,France,Male,44.0,9.0,0.0,2.0,1.0,0.0,79019.74,0.0
4851,15581388.0,Nwebube,632.0,France,Female,34.0,7.0,0.0,2.0,1.0,1.0,156774.75,0.0
4852,15723685.0,Martin,696.0,Germany,Male,42.0,1.0,143829.2,1.0,0.0,1.0,23132.73,0.0
4853,15740175.0,H?,711.0,Spain,Male,32.0,5.0,0.0,1.0,1.0,1.0,189428.75,0.0
4854,15701200.0,Chidimma,721.0,France,Female,38.0,9.0,0.0,2.0,1.0,0.0,71047.51,0.0
4855,15585350.0,Udegbulam,652.0,France,Male,48.0,7.0,0.0,2.0,1.0,1.0,93835.64,0.0
4856,15677785.0,Chu,739.0,France,Female,43.0,8.0,0.0,2.0,1.0,1.0,141756.32,0.0
4857,15757577.0,Omeokachie,712.0,France,Female,33.0,9.0,0.0,1.0,1.0,1.0,142516.35,0.0
4858,15652955.0,Ch'iu,659.0,France,Female,29.0,7.0,0.0,2.0,1.0,0.0,123870.78,0.0
4859,15643056.0,Onuora,598.0,Spain,Male,40.0,7.0,109978.83,1.0,1.0,1.0,180427.24,0.0
4860,15687627.0,Ch'ang,710.0,France,Male,25.0,2.0,0.0,2.0,1.0,0.0,186489.14,0.0
4861,15683677.0,L?,598.0,Spain,Female,33.0,6.0,0.0,2.0,1.0,1.0,177028.0,0.0
4862,15673908.0,Wei,703.0,France,Female,37.0,1.0,0.0,2.0,1.0,0.0,180800.42,0.0
4863,15650322.0,Fiorentino,677.0,France,Male,34.0,4.0,0.0,2.0,1.0,0.0,147545.65,0.0
4864,15783338.0,Cairns,656.0,Spain,Male,31.0,9.0,95830.43,2.0,1.0,1.0,139481.53,0.0
4865,15803749.0,T'ien,711.0,Germany,Female,34.0,0.0,130557.24,1.0,1.0,0.0,151481.86,0.0
4866,15670755.0,Chia,812.0,France,Male,27.0,6.0,0.0,2.0,0.0,1.0,147557.71,0.0
4867,15739169.0,DeRose,700.0,France,Male,23.0,8.0,0.0,2.0,1.0,0.0,132418.59,0.0
4868,15693883.0,Okonkwo,581.0,Spain,Female,31.0,2.0,0.0,2.0,1.0,1.0,142963.27,0.0
4869,15686885.0,Onyemauchechukwu,694.0,Germany,Female,40.0,6.0,144900.58,1.0,1.0,0.0,92708.1,1.0
4870,15780954.0,Udinesi,509.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,71173.64,0.0
4871,15774536.0,Fleming,619.0,Spain,Male,46.0,7.0,134378.89,1.0,1.0,0.0,148814.54,1.0
4872,15583893.0,Ch'ien,686.0,Spain,Male,52.0,9.0,0.0,1.0,0.0,0.0,92727.42,1.0
4873,15680197.0,Gboliwe,592.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,0.0,103901.35,0.0
4874,15733883.0,Toscani,673.0,France,Male,39.0,9.0,125997.22,1.0,1.0,1.0,183540.22,0.0
4875,15783029.0,Onuchukwu,594.0,France,Male,29.0,9.0,0.0,1.0,1.0,1.0,139946.68,0.0
4876,15793331.0,Nwachinemelu,652.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,124954.56,0.0
4877,15750299.0,Iadanza,694.0,Spain,Female,41.0,7.0,128928.88,1.0,0.0,1.0,64350.3,0.0
4878,15583718.0,Ch'ien,793.0,France,Male,27.0,4.0,0.0,1.0,1.0,0.0,136812.02,0.0
4879,15702298.0,Toscani,683.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,136301.1,0.0
4880,15648032.0,Hsueh,624.0,France,Female,40.0,9.0,101514.89,1.0,1.0,1.0,149682.78,0.0
4881,15753332.0,Kuo,619.0,France,Male,44.0,2.0,0.0,1.0,0.0,0.0,62944.75,1.0
4882,15729083.0,Chialuka,762.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,1.0,38798.79,0.0
4883,15801920.0,Chu,591.0,Germany,Female,49.0,8.0,118894.22,1.0,1.0,0.0,86950.72,1.0
4884,15756481.0,Onwumelu,794.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,178038.17,0.0
4885,15793723.0,Pinto,549.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,146090.38,0.0
4886,15669987.0,Rischbieth,793.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,28806.32,0.0
4887,15806796.0,Yudin,584.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,53843.71,0.0
4888,15656901.0,Thompson,569.0,Spain,Male,31.0,9.0,120782.7,1.0,1.0,0.0,63687.06,0.0
4889,15583748.0,Ch'iu,663.0,France,Male,34.0,10.0,0.0,2.0,1.0,0.0,479.54,0.0
4890,15571586.0,Hsieh,652.0,France,Male,29.0,7.0,0.0,2.0,1.0,1.0,103901.27,0.0
4891,15735330.0,Yobachi,571.0,Spain,Female,38.0,1.0,0.0,2.0,0.0,0.0,52301.15,0.0
4892,15585928.0,McGregor,730.0,Germany,Male,26.0,5.0,122570.69,1.0,1.0,1.0,87985.2,0.0
4893,15701200.0,Tung,585.0,Spain,Female,33.0,8.0,0.0,1.0,1.0,1.0,160548.12,0.0
4894,15582325.0,Lucchesi,697.0,France,Male,47.0,3.0,0.0,1.0,1.0,0.0,181850.74,1.0
4895,15809830.0,Bibi,592.0,France,Female,25.0,1.0,0.0,1.0,1.0,0.0,141763.26,0.0
4896,15676521.0,Chien,586.0,Germany,Female,57.0,7.0,130306.22,1.0,1.0,1.0,51695.41,0.0
4897,15689176.0,Smith,701.0,France,Male,39.0,9.0,0.0,2.0,1.0,0.0,142513.5,0.0
4898,15732943.0,Cremonesi,828.0,France,Male,35.0,1.0,93547.23,1.0,1.0,0.0,130446.65,0.0
4899,15669952.0,Bibi,653.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,140941.47,0.0
4900,15579433.0,Chidiegwu,633.0,Germany,Female,36.0,8.0,131834.76,1.0,1.0,0.0,127744.02,0.0
4901,15743280.0,Chin,850.0,Spain,Female,36.0,6.0,0.0,2.0,1.0,0.0,183617.33,0.0
4902,15703588.0,Ukaegbunam,592.0,France,Male,40.0,4.0,0.0,2.0,1.0,1.0,60721.4,0.0
4903,15797733.0,Chinedum,651.0,France,Female,47.0,7.0,0.0,1.0,1.0,0.0,161479.19,1.0
4904,15684318.0,Ch'eng,682.0,France,Male,33.0,6.0,0.0,1.0,1.0,1.0,125870.5,0.0
4905,15763747.0,Udegbulam,671.0,France,Male,37.0,7.0,0.0,2.0,0.0,0.0,147964.99,0.0
4906,15690164.0,Trevisano,775.0,France,Female,35.0,10.0,0.0,1.0,1.0,0.0,128875.86,0.0
4907,15680920.0,Okagbue,647.0,Germany,Female,55.0,7.0,132311.71,1.0,1.0,0.0,94811.85,1.0
4908,15731865.0,Chiu,588.0,Germany,Female,51.0,3.0,123910.71,1.0,1.0,1.0,76510.46,1.0
4909,15592583.0,Fyodorov,785.0,France,Female,38.0,3.0,113899.92,1.0,1.0,0.0,76510.46,0.0
4910,15726103.0,Hsia,576.0,Germany,Male,43.0,8.0,95386.82,2.0,0.0,0.0,137791.18,0.0
4911,15599084.0,T'ien,681.0,France,Female,51.0,1.0,0.0,2.0,1.0,0.0,173837.54,0.0
4912,15752047.0,Chiwetelu,730.0,France,Male,34.0,5.0,154953.94,1.0,0.0,1.0,109538.35,0.0
4913,15631170.0,Pirozzi,749.0,France,Male,47.0,9.0,132876.23,2.0,1.0,1.0,57898.82,1.0
4914,15703964.0,Chukwumaobim,622.0,France,Male,41.0,3.0,179960.2,1.0,1.0,1.0,108469.2,0.0
4915,15762351.0,Horsley,651.0,Germany,Male,45.0,8.0,132351.29,1.0,1.0,1.0,152298.28,1.0
4916,15690134.0,Hargreaves,559.0,France,Female,32.0,2.0,0.0,2.0,1.0,1.0,81299.17,0.0
4917,15763895.0,Milani,756.0,France,Male,25.0,5.0,0.0,2.0,1.0,0.0,151481.86,0.0
4918,15569451.0,Genovese,696.0,France,Female,39.0,6.0,79450.09,1.0,1.0,0.0,193014.26,0.0
4919,15638355.0,Hsia,679.0,France,Female,48.0,8.0,0.0,1.0,1.0,1.0,71139.31,0.0
4920,15709604.0,Hsieh,690.0,France,Female,32.0,5.0,0.0,2.0,0.0,1.0,142400.27,0.0
4921,15653773.0,Chiang,743.0,Spain,Male,29.0,3.0,0.0,1.0,1.0,0.0,164741.81,0.0
4922,15753831.0,Fan,641.0,Spain,Male,28.0,5.0,0.0,2.0,1.0,0.0,82438.13,0.0
4923,15645323.0,Trevisano,564.0,Germany,Female,42.0,7.0,132088.59,1.0,1.0,0.0,62768.8,1.0
4924,15785869.0,Hsueh,748.0,France,Male,34.0,1.0,127862.93,1.0,1.0,1.0,60416.76,0.0
4925,15707962.0,Chien,593.0,Spain,Male,34.0,6.0,79811.72,1.0,1.0,0.0,81452.29,0.0
4926,15644765.0,Kornilova,686.0,France,Male,40.0,3.0,161525.96,2.0,1.0,1.0,145558.46,0.0
4927,15588566.0,Chukwuemeka,633.0,Germany,Female,33.0,7.0,121345.88,1.0,1.0,1.0,199256.98,0.0
4928,15767147.0,Shih,524.0,France,Male,40.0,7.0,0.0,1.0,0.0,0.0,109296.18,1.0
4929,15744553.0,Ch'ien,751.0,Spain,Female,61.0,7.0,0.0,2.0,0.0,1.0,90896.04,0.0
4930,15688865.0,Ch'iu,745.0,Germany,Female,45.0,4.0,141549.39,1.0,1.0,0.0,74588.41,1.0
4931,15652667.0,Onyekachi,659.0,France,Male,30.0,9.0,0.0,2.0,1.0,1.0,90548.96,0.0
4932,15661708.0,Chukwueloka,614.0,France,Female,43.0,5.0,0.0,1.0,0.0,0.0,113667.56,0.0
4933,15690589.0,Galkin,544.0,Spain,Male,33.0,1.0,0.0,2.0,0.0,1.0,166317.71,0.0
4934,15672894.0,Pinto,645.0,Spain,Female,35.0,2.0,0.0,2.0,1.0,1.0,155850.4,0.0
4935,15686939.0,Onyemauchechukwu,627.0,Germany,Female,34.0,6.0,108019.65,1.0,1.0,0.0,176570.28,0.0
4936,15734987.0,Chinwemma,711.0,Spain,Male,33.0,1.0,0.0,1.0,1.0,1.0,131312.56,0.0
4937,15740164.0,Hsu,634.0,Spain,Male,37.0,4.0,0.0,2.0,0.0,0.0,94811.85,0.0
4938,15786063.0,Chinonyelum,635.0,Germany,Male,46.0,3.0,124577.15,1.0,1.0,1.0,170829.87,1.0
4939,15800845.0,Shih,628.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,81753.92,0.0
4940,15725028.0,Ts'ai,616.0,Spain,Female,28.0,0.0,0.0,1.0,1.0,0.0,134790.74,0.0
4941,15684516.0,Ch'eng,622.0,France,Male,37.0,3.0,142688.58,1.0,1.0,0.0,1710.89,0.0
4942,15708917.0,Chin,732.0,France,Male,31.0,8.0,0.0,2.0,1.0,1.0,121555.51,0.0
4943,15641359.0,T'ao,523.0,France,Male,27.0,7.0,0.0,2.0,1.0,0.0,149536.15,0.0
4944,15656937.0,Ch'en,698.0,Germany,Male,35.0,5.0,77949.39,1.0,1.0,1.0,136983.77,0.0
4945,15742886.0,Tien,565.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,90174.83,0.0
4946,15581286.0,Okonkwo,719.0,Germany,Male,55.0,3.0,119658.49,3.0,1.0,0.0,96498.14,1.0
4947,15690733.0,Chukwujekwu,592.0,France,Female,32.0,1.0,0.0,1.0,1.0,0.0,73669.94,0.0
4948,15703413.0,Ugoji,686.0,France,Male,29.0,6.0,0.0,2.0,0.0,0.0,86950.72,0.0
4949,15686963.0,Tuan,683.0,France,Male,37.0,7.0,0.0,1.0,1.0,1.0,177896.92,0.0
4950,15744517.0,Yevdokimova,641.0,Spain,Female,36.0,3.0,0.0,2.0,0.0,1.0,92794.61,0.0
4951,15755084.0,Pinto,735.0,France,Male,38.0,2.0,79450.09,2.0,1.0,0.0,101693.73,0.0
4952,15670602.0,Okwudilichukwu,711.0,France,Male,46.0,4.0,0.0,1.0,1.0,0.0,146652.01,1.0
4953,15616380.0,Zetticci,683.0,Spain,Female,32.0,9.0,0.0,1.0,0.0,0.0,176943.59,1.0
4954,15643487.0,Olisaemeka,586.0,France,Male,37.0,7.0,0.0,2.0,1.0,1.0,158344.63,0.0
4955,15652069.0,Iadanza,669.0,France,Male,55.0,6.0,0.0,1.0,0.0,1.0,1843.24,1.0
4956,15667944.0,Ch'ien,679.0,France,Male,34.0,6.0,143988.0,1.0,1.0,1.0,156679.64,0.0
4957,15771299.0,Ch'in,678.0,France,Male,46.0,2.0,0.0,2.0,1.0,1.0,113079.19,0.0
4958,15776631.0,K?,546.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,80190.36,0.0
4959,15770995.0,Ch'ang,545.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,94738.54,0.0
4960,15653547.0,Uwaezuoke,485.0,Spain,Male,36.0,5.0,155973.88,1.0,1.0,1.0,184474.15,0.0
4961,15747594.0,Chibugo,678.0,Germany,Female,45.0,6.0,151218.98,1.0,1.0,0.0,1375.46,1.0
4962,15652667.0,Chukwudi,594.0,France,Male,32.0,9.0,0.0,2.0,1.0,0.0,36267.21,0.0
4963,15605375.0,Ngozichukwuka,679.0,France,Female,32.0,9.0,0.0,2.0,1.0,1.0,155870.82,0.0
4964,15661528.0,Hs?,572.0,France,Female,42.0,8.0,0.0,1.0,1.0,0.0,158973.77,1.0
4965,15759066.0,Manna,611.0,France,Female,55.0,3.0,0.0,3.0,1.0,0.0,176843.53,1.0
4966,15769703.0,Nnonso,710.0,France,Male,36.0,5.0,0.0,3.0,1.0,0.0,91406.62,1.0
4967,15589210.0,Chibugo,535.0,Spain,Female,48.0,9.0,0.0,1.0,1.0,0.0,92277.47,1.0
4968,15737051.0,Lucchesi,588.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,61315.37,0.0
4969,15741643.0,Onyekachi,498.0,France,Female,48.0,9.0,0.0,1.0,1.0,1.0,140941.47,1.0
4970,15750104.0,Manna,714.0,France,Female,35.0,10.0,0.0,1.0,0.0,0.0,67789.99,1.0
4971,15756538.0,Y?,498.0,France,Female,36.0,5.0,0.0,2.0,0.0,1.0,112585.19,0.0
4972,15809823.0,Chinagorom,792.0,France,Female,33.0,0.0,0.0,1.0,1.0,1.0,61961.57,0.0
4973,15595537.0,Hsia,684.0,Spain,Male,43.0,3.0,0.0,2.0,0.0,0.0,149583.67,0.0
4974,15584899.0,Chiemenam,646.0,Spain,Female,34.0,9.0,0.0,1.0,1.0,0.0,82565.01,0.0
4975,15578546.0,Hs?,559.0,Germany,Male,35.0,7.0,122486.11,1.0,0.0,1.0,177784.68,0.0
4976,15661290.0,Shih,767.0,France,Female,36.0,1.0,0.0,1.0,1.0,0.0,120853.85,1.0
4977,15585961.0,Hsiung,628.0,France,Male,39.0,4.0,0.0,2.0,1.0,0.0,160529.71,0.0
4978,15579994.0,Ch'eng,631.0,France,Female,39.0,2.0,0.0,2.0,0.0,0.0,154844.22,0.0
4979,15717056.0,Ch'ien,687.0,France,Male,27.0,2.0,162560.32,1.0,1.0,1.0,142516.35,0.0
4980,15730488.0,Onyemauchechukwu,769.0,France,Male,41.0,9.0,138053.74,1.0,1.0,0.0,173952.5,0.0
4981,15697318.0,Chukwudi,656.0,France,Male,43.0,5.0,94867.18,1.0,0.0,0.0,1276.87,0.0
4982,15640507.0,Scott,633.0,Spain,Female,33.0,3.0,133501.76,1.0,1.0,1.0,175894.24,0.0
4983,15577170.0,Yermakova,561.0,France,Male,33.0,3.0,156091.97,1.0,1.0,0.0,91457.66,0.0
4984,15782778.0,Brown,633.0,Germany,Male,35.0,3.0,129860.37,2.0,1.0,0.0,168515.61,0.0
4985,15751491.0,O'Donnell,714.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,25684.93,0.0
4986,15635277.0,Genovese,713.0,France,Female,37.0,3.0,0.0,2.0,1.0,0.0,158052.96,0.0
4987,15606901.0,Chioke,667.0,France,Female,34.0,5.0,0.0,1.0,1.0,0.0,87071.18,0.0
4988,15617348.0,Yefimova,684.0,France,Male,38.0,0.0,0.0,2.0,1.0,1.0,55725.04,0.0
4989,15660385.0,Teng,667.0,France,Male,39.0,6.0,80728.15,1.0,0.0,1.0,131736.43,0.0
4990,15770543.0,Chidiebele,686.0,France,Male,39.0,10.0,0.0,2.0,1.0,1.0,89609.26,0.0
4991,15804822.0,Tsao,803.0,Spain,Male,58.0,1.0,0.0,2.0,1.0,0.0,131644.41,1.0
4992,15747647.0,Hsueh,665.0,France,Female,40.0,2.0,116968.91,1.0,1.0,0.0,54487.43,0.0
4993,15702095.0,Tseng,567.0,France,Female,39.0,4.0,0.0,2.0,0.0,1.0,56767.67,0.0
4994,15700212.0,Okechukwu,562.0,France,Male,47.0,7.0,0.0,2.0,0.0,0.0,136507.69,0.0
4995,15572050.0,Pisani,684.0,Germany,Male,54.0,3.0,122218.61,1.0,1.0,1.0,124749.08,0.0
4996,15631756.0,Estrada,707.0,Germany,Male,30.0,7.0,146780.52,1.0,1.0,1.0,88791.83,0.0
4997,15734765.0,Chiu,719.0,France,Female,43.0,1.0,0.0,1.0,1.0,1.0,143317.43,1.0
4998,15776985.0,Lo Duca,529.0,France,Female,36.0,2.0,0.0,2.0,1.0,0.0,76544.9,0.0
4999,15803654.0,Ngozichukwuka,707.0,France,Male,40.0,7.0,0.0,1.0,1.0,0.0,25448.31,0.0
5000,15682664.0,Trevisani,711.0,France,Male,27.0,8.0,129750.68,1.0,1.0,0.0,122647.61,0.0
5001,15814772.0,Hsu,706.0,France,Female,29.0,8.0,0.0,2.0,1.0,0.0,8982.75,0.0
5002,15810786.0,Liao,653.0,France,Male,42.0,2.0,0.0,2.0,1.0,1.0,133535.29,0.0
5003,15697020.0,Lucciano,619.0,Germany,Male,36.0,4.0,125877.65,1.0,1.0,0.0,132985.94,0.0
5004,15733888.0,Tien,678.0,France,Male,40.0,1.0,0.0,2.0,1.0,1.0,162223.67,0.0
5005,15614782.0,K?,678.0,France,Male,25.0,10.0,153313.77,1.0,1.0,0.0,171533.52,0.0
5006,15652693.0,Hsia,673.0,Spain,Male,48.0,3.0,0.0,2.0,1.0,1.0,136902.01,0.0
5007,15704081.0,Chidubem,554.0,Spain,Male,40.0,3.0,0.0,1.0,0.0,1.0,131284.93,1.0
5008,15656937.0,Onyemauchechukwu,628.0,France,Female,27.0,8.0,0.0,1.0,1.0,1.0,102628.98,0.0
5009,15717286.0,Aksyonova,622.0,France,Female,72.0,5.0,0.0,1.0,0.0,1.0,104719.66,0.0
5010,15609562.0,Chukwuemeka,538.0,France,Male,48.0,0.0,0.0,1.0,1.0,1.0,166677.35,1.0
